1376,28,1404,0.1388
1384,30,1414,0.1388
1400,34,1434,0.1388
1414,37,1451,0.1388
1420,41,1461,0.1388
1435,41,1476,0.1388
1440,39,1479,0.1388
1460,38,1498,0.1388
1460,40,1500,0.1388
1449,39,1488,0.1388
1460,38,1498,0.1388
1455,38,1493,0.1388
1472,38,1510,0.1388
1464,37,1501,0.1388
1458,36,1494,0.1388
1468,34,1502,0.1388
1459,35,1494,0.1388
1460,36,1496,0.1388
1458,36,1494,0.1388
1466,33,1499,0.1388
1467,31,1498,0.1388
1470,32,1502,0.1388
1463,33,1496,0.1388
1481,32,1513,0.1388
1483,31,1514,0.1388
1484,28,1512,0.1388
1481,29,1510,0.1388
1476,29,1505,0.1388
1484,30,1514,0.1388
1472,30,1502,0.1388
1466,32,1498,0.1388
1463,32,1495,0.1388
1449,32,1481,0.1388
1465,31,1496,0.1388
1462,29,1491,0.1388
1462,26,1488,0.1388
1455,28,1483,0.1388
1459,29,1488,0.1388
1450,30,1480,0.1388
1456,32,1488,0.1388
1449,32,1481,0.1388
1434,31,1465,0.1388
1440,32,1472,0.1388
1447,33,1480,0.1388
1436,32,1468,0.1388
1449,33,1482,0.1388
1456,33,1489,0.1388
1456,32,1488,0.1388
1458,33,1491,0.1388
1451,35,1486,0.1388
1459,36,1495,0.1388
1479,36,1515,0.1388
1467,37,1504,0.1388
1476,34,1510,0.1388
1468,32,1500,0.1388
1473,31,1504,0.1388
1471,33,1504,0.1388
1455,35,1490,0.1388
1454,36,1490,0.1388
1453,37,1490,0.1388
1452,37,1489,0.1388
1455,36,1491,0.1388
1445,35,1480,0.1388
1442,33,1475,0.1388
1443,36,1479,0.1388
1446,36,1482,0.1388
1444,34,1478,0.1388
1448,37,1485,0.1388
1435,36,1471,0.1388
1443,40,1483,0.1388
1435,42,1477,0.1388
1454,42,1496,0.1388
1449,47,1496,0.1388
1445,50,1495,0.1388
1443,48,1491,0.1388
1447,47,1494,0.1388
1446,49,1495,0.1388
1436,52,1488,0.1388
1435,53,1488,0.1388
1435,52,1487,0.1388
1445,53,1498,0.1388
1451,57,1508,0.1388
1457,57,1514,0.1388
1460,56,1516,0.1388
1454,60,1514,0.1388
1459,61,1520,0.1388
1452,61,1513,0.1388
1434,63,1497,0.1388
1430,63,1493,0.1388
1431,62,1493,0.1388
1415,64,1479,0.1388
1427,62,1489,0.1388
1434,60,1494,0.1388
1414,61,1475,0.1388
1414,60,1474,0.1388
1425,58,1483,0.1388
1433,59,1492,0.1388
1435,59,1494,0.1388
1426,63,1489,0.1388
1424,64,1488,0.1388
1430,62,1492,0.1388
1440,64,1504,0.1388
1437,66,1503,0.1388
1432,67,1499,0.1388
1429,67,1496,0.1388
1424,65,1489,0.1388
1436,68,1504,0.1388
1441,70,1511,0.1388
1431,72,1503,0.1388
1434,71,1505,0.1388
1437,71,1508,0.1388
1436,72,1508,0.1388
1438,71,1509,0.1388
1438,72,1510,0.1388
1414,73,1487,0.1388
1416,70,1486,0.1388
1409,72,1481,0.1388
1411,73,1484,0.1388
1410,79,1489,0.1388
1424,78,1502,0.1388
1420,78,1498,0.1388
1413,77,1490,0.1388
1424,78,1502,0.1388
1415,79,1494,0.1388
1420,80,1500,0.1388
1413,81,1494,0.1388
1400,80,1480,0.1388
1421,80,1501,0.1388
1417,79,1496,0.1388
1420,81,1501,0.1388
1430,81,1511,0.1388
1423,80,1503,0.1388
1415,81,1496,0.1388
1406,82,1488,0.1388
1408,84,1492,0.1388
1421,85,1506,0.1388
1419,86,1505,0.1388
1415,88,1503,0.1388
1408,87,1495,0.1388
1393,84,1477,0.1388
1404,86,1490,0.1388
1408,87,1495,0.1388
1406,88,1494,0.1388
1409,83,1492,0.1388
1408,84,1492,0.1388
1406,87,1493,0.1388
1412,88,1500,0.1388
1408,94,1502,0.1388
1413,93,1506,0.1388
1403,94,1497,0.1388
1414,94,1508,0.1388
1385,91,1476,0.1388
1381,93,1474,0.1388
1387,93,1480,0.1388
1394,93,1487,0.1388
1392,92,1484,0.1388
1405,93,1498,0.1388
1415,94,1509,0.1388
1414,96,1510,0.1388
1409,99,1508,0.1388
1413,100,1513,0.1388
1409,99,1508,0.1388
1397,100,1497,0.1388
1392,100,1492,0.1388
1401,100,1501,0.1388
1397,97,1494,0.1388
1397,98,1495,0.1388
1408,95,1503,0.1388
1405,94,1499,0.1388
1397,96,1493,0.1388
1394,97,1491,0.1388
1406,94,1500,0.1388
1405,94,1499,0.1388
1408,95,1503,0.1388
1388,102,1490,0.1388
1384,100,1484,0.1388
1386,102,1488,0.1388
1388,102,1490,0.1388
1394,104,1498,0.1388
1393,102,1495,0.1388
1392,101,1493,0.1388
1399,104,1503,0.1388
