1356,1369,1386,25,28,32
1385,1401,1422,25,28,34
1401,1422,1439,24,29,36
1421,1436,1455,25,30,37
1427,1447,1468,24,30,39
1437,1452,1471,22,30,39
1438,1455,1467,24,31,40
1438,1459,1476,22,31,40
1438,1460,1478,21,31,42
1444,1461,1482,20,31,42
1438,1462,1479,19,32,44
1441,1460,1480,20,32,44
1442,1461,1481,21,32,46
1442,1461,1484,20,32,44
1436,1461,1483,21,33,45
1435,1459,1481,21,33,47
1437,1459,1480,22,34,47
1434,1457,1475,20,33,48
1435,1458,1478,19,34,48
1437,1459,1477,20,34,50
1435,1461,1486,20,34,51
1429,1459,1479,20,35,53
1429,1456,1481,20,35,53
1433,1456,1484,19,35,52
1435,1455,1482,20,35,52
1434,1455,1478,20,35,53
1437,1456,1482,21,35,51
1441,1456,1478,21,36,50
1436,1456,1480,21,36,50
1427,1455,1478,22,36,51
1433,1457,1481,21,37,51
1442,1455,1483,21,37,51
1433,1455,1482,24,37,53
1428,1455,1481,24,38,54
1429,1454,1482,25,38,55
1435,1456,1485,25,39,57
1424,1454,1484,25,39,56
1427,1454,1480,24,39,57
1421,1454,1485,25,39,60
1421,1453,1488,24,39,63
1422,1454,1477,22,39,64
1425,1452,1476,23,40,63
1426,1454,1480,23,40,64
1427,1454,1479,23,40,63
1419,1451,1475,24,41,66
1417,1450,1476,22,41,68
1419,1449,1479,23,41,69
1423,1449,1474,22,41,67
1416,1449,1478,22,41,69
1416,1447,1475,23,42,69
1413,1449,1475,23,42,71
1413,1448,1471,22,42,70
1417,1448,1473,22,42,68
1418,1448,1480,22,42,64
1419,1449,1479,24,43,65
1412,1447,1476,23,43,64
1411,1449,1482,23,43,66
1412,1449,1479,23,43,69
1415,1448,1481,22,43,70
1410,1448,1482,23,44,72
1417,1448,1474,23,44,70
1423,1448,1476,24,44,72
1417,1447,1476,25,44,72
1421,1446,1478,24,45,74
1412,1447,1478,24,45,73
1418,1446,1475,24,45,73
1411,1444,1472,24,45,75
1416,1446,1470,24,46,74
1418,1447,1470,24,46,77
1419,1445,1475,23,46,76
1410,1444,1470,23,46,75
1415,1444,1471,23,46,77
1413,1443,1471,23,47,79
1410,1444,1469,22,47,78
1410,1443,1470,22,47,81
1408,1443,1471,23,48,82
1407,1443,1475,23,48,82
1406,1446,1478,23,48,82
1398,1445,1483,22,48,81
1404,1443,1479,22,48,81
1404,1443,1477,21,49,81
1409,1444,1476,21,49,80
1403,1442,1475,21,49,79
1407,1443,1477,24,50,80
1400,1442,1483,22,50,80
1411,1442,1475,21,50,81
1400,1443,1480,20,50,82
1402,1442,1476,20,51,85
1407,1441,1474,20,51,86
1399,1442,1477,20,51,87
1400,1439,1478,20,51,88
1401,1441,1479,21,51,89
1395,1442,1482,21,52,91
1394,1441,1475,21,52,91
1401,1440,1478,21,52,93
1397,1440,1478,22,52,93
1401,1439,1475,22,53,93
1400,1438,1474,22,53,92
1400,1437,1473,22,54,91
1396,1437,1477,22,54,88
1396,1438,1481,22,54,90
1399,1436,1474,22,55,91
1393,1436,1476,21,55,91
1392,1438,1476,20,56,92
1383,1436,1475,20,56,97
1380,1433,1476,20,56,100
1387,1433,1475,21,57,102
1390,1433,1472,21,57,103
1389,1434,1475,22,58,105
1393,1433,1468,22,58,106
1395,1434,1481,22,58,103
1393,1433,1477,23,58,100
1395,1434,1468,23,59,103
1387,1432,1475,24,59,103
1391,1432,1475,23,59,105
1388,1434,1477,23,60,107
1395,1434,1477,24,60,108
1397,1435,1476,25,60,110
1395,1434,1477,23,61,111
1389,1432,1473,21,61,109
1385,1430,1474,24,61,109
1380,1431,1470,24,62,111
1376,1428,1471,23,62,112
1375,1428,1467,22,63,112
1387,1429,1463,21,63,117
1378,1428,1477,23,64,119
1375,1429,1465,23,64,117
1376,1430,1466,22,64,120
1361,1429,1460,23,64,118
1363,1429,1472,20,64,119
1372,1430,1474,20,64,119
1374,1428,1472,21,64,119
1370,1426,1473,20,64,118
1374,1428,1472,21,64,121
1372,1427,1465,22,64,122
1372,1426,1472,23,65,120
1374,1428,1480,22,66,122
1375,1428,1476,20,65,122
1377,1428,1471,21,66,126
1376,1428,1476,21,66,128
1366,1427,1483,22,67,125
1373,1426,1476,22,67,126
1363,1426,1481,22,68,127
1365,1424,1478,22,68,129
1365,1421,1473,22,69,129
1369,1425,1461,23,69,131
1364,1426,1464,21,69,133
1361,1423,1465,22,70,135
1354,1421,1467,21,70,135
1348,1421,1471,22,71,140
1349,1422,1466,22,71,144
1346,1421,1466,21,72,146
1347,1421,1469,21,72,148
1342,1421,1467,21,72,148
1344,1420,1468,21,73,148
1341,1418,1465,21,73,146
1336,1418,1462,22,73,144
1349,1418,1466,22,73,144
1348,1418,1467,25,74,145
1351,1418,1475,25,74,147
1344,1419,1466,26,74,145
1348,1417,1458,25,75,147
1346,1416,1461,27,75,147
1348,1417,1455,26,76,149
1359,1415,1455,27,76,150
1352,1415,1461,25,76,150
1346,1416,1461,27,76,152
1348,1418,1467,28,76,153
1348,1418,1466,26,77,153
1345,1416,1466,28,78,156
1343,1416,1471,28,79,158
1341,1417,1473,27,79,159
1334,1415,1471,26,80,161
1335,1413,1473,27,80,160
1326,1412,1471,27,80,165
1326,1412,1467,27,81,166
1324,1411,1465,28,81,165
1328,1411,1462,27,82,167
1324,1410,1467,29,82,166
1325,1412,1464,28,81,167
1326,1411,1464,28,81,167
1330,1410,1468,30,82,167
1328,1410,1473,31,82,166
1315,1411,1464,32,83,169
1322,1412,1470,31,83,168
1326,1410,1463,32,84,172
1317,1408,1464,32,84,174
1318,1411,1461,32,84,177
1327,1412,1467,31,84,179
1321,1411,1463,29,84,179
1317,1409,1471,29,85,179
1316,1410,1474,30,85,181
1311,1409,1466,30,86,183
1311,1408,1467,31,86,182
1319,1407,1462,32,86,178
1318,1406,1461,33,86,179
1311,1404,1463,32,87,176
1318,1404,1458,33,88,179
1309,1405,1467,35,88,180
