334
357
348
427
329
337
267
359
312
306
287
288
265
235
301
385
219
271
295
271
335
242
271
270
316
334
409
277
436
315
313
345
300
233
318
352
186
353
351
277
355
317
368
388
265
365
383
275
361
278
287
269
315
281
355
314
320
255
382
285
330
462
262
350
223
387
353
288
325
464
246
290
258
244
280
307
282
209
223
255
266
353
307
329
274
306
365
243
339
284
340
383
444
408
301
267
188
284
244
332
