70
109
114
72
56
162
83
81
80
139
159
75
102
79
115
68
92
165
119
59
85
108
127
62
48
82
123
86
74
130
79
149
71
81
101
151
111
67
113
88
185
96
77
75
118
70
124
80
nothing
73
101
104
68
66
116
106
99
187
89
84
100
118
88
102
115
134
99
88
146
118
nothing
81
83
82
76
94
54
190
112
71
54
118
73
145
98
133
174
96
74
115
51
111
32
72
105
86
105
143
94
105
