72
74
80
84
85
91
59
73
58
79
77
110
66
77
81
86
78
64
64
72
83
82
78
75
67
86
81
79
86
78
60
64
72
73
61
58
64
61
57
67
70
96
75
74
94
90
89
69
74
70
71
71
88
73
93
68
68
109
87
76
108
85
101
74
69
64
83
65
76
72
86
103
87
96
63
99
84
64
80
55
82
68
69
84
79
114
88
57
60
68
92
77
85
75
73
75
86
82
80
81
