87
100
133
159
135
161
165
140
55
172
151
144
92
179
94
158
129
137
174
104
118
201
73
90
112
137
139
195
101
119
120
149
101
143
116
138
108
131
218
103
115
132
57
148
116
107
148
160
136
121
132
128
135
151
152
65
106
64
81
118
192
118
217
139
94
100
131
92
140
145
142
191
182
121
146
107
115
113
196
130
98
126
116
125
241
120
109
205
131
138
93
130
154
171
100
182
149
107
156
158
