3760
5403
6302
2956
3615
3494
10411
4805
3651
3078
3033
3465
3143
3767
6115
8354
6063
4240
3980
4836
4594
3438
4959
5607
3310
3036
3506
6870
4799
4214
5129
2992
3836
4149
3864
2295
5235
5099
3362
3525
5987
4398
3701
3382
5313
4377
3598
4073
4589
5666
4101
4505
3158
3649
3675
4569
3248
3932
3527
3272
3583
2933
8437
6069
6388
7356
4208
3806
4654
4430
7970
5525
4412
3055
5260
4484
4705
3875
3813
3743
5802
4026
4504
6097
2903
4959
3962
4696
3334
4833
4929
3018
3364
8223
11115
3962
6536
5075
2806
3401
