1356.000000,1369.240000,1387.650000,25.225000,28.480000,32.775000
1380.675000,1400.920000,1423.550000,26.225000,29.580000,34.000000
1396.225000,1421.140000,1444.325000,26.000000,30.580000,35.775000
1408.900000,1434.140000,1457.775000,26.000000,31.640000,37.775000
1422.125000,1443.080000,1460.775000,27.000000,31.940000,40.325000
1425.900000,1449.240000,1470.325000,26.225000,32.300000,41.325000
1431.125000,1454.020000,1472.550000,26.225000,32.600000,41.550000
1438.450000,1454.760000,1471.550000,25.225000,32.440000,40.775000
1440.225000,1459.220000,1479.550000,25.000000,32.960000,43.550000
1437.675000,1460.620000,1482.100000,24.000000,33.060000,44.000000
1445.225000,1462.420000,1485.875000,24.225000,33.560000,44.000000
1442.675000,1462.580000,1485.775000,24.450000,34.040000,44.550000
1447.000000,1462.120000,1481.775000,25.225000,34.140000,44.550000
1444.000000,1459.960000,1478.000000,25.000000,34.280000,44.775000
1440.675000,1458.380000,1474.000000,24.225000,34.440000,43.775000
1441.000000,1457.220000,1472.000000,24.225000,34.820000,45.325000
1431.125000,1456.420000,1472.775000,25.000000,35.120000,45.550000
1434.125000,1455.420000,1475.775000,25.450000,35.260000,45.000000
1433.225000,1456.200000,1477.775000,24.225000,35.400000,47.775000
1432.900000,1456.960000,1479.325000,25.000000,35.520000,47.775000
1437.225000,1458.020000,1486.875000,26.000000,35.840000,47.000000
1436.450000,1456.300000,1476.000000,24.225000,36.000000,48.000000
1431.125000,1457.400000,1475.550000,24.000000,36.260000,48.000000
1432.450000,1457.200000,1482.325000,24.225000,36.360000,48.550000
1425.125000,1457.860000,1475.775000,24.225000,36.220000,49.000000
1434.675000,1459.040000,1481.325000,25.000000,36.100000,49.775000
1435.000000,1457.180000,1477.550000,23.450000,35.960000,50.000000
1432.000000,1455.340000,1476.775000,23.450000,36.640000,52.000000
1426.450000,1455.360000,1475.000000,24.225000,36.580000,52.775000
1427.900000,1455.400000,1480.875000,25.225000,36.800000,51.550000
1429.450000,1456.580000,1482.775000,25.000000,37.140000,54.550000
1430.350000,1457.360000,1480.000000,23.450000,37.380000,54.550000
1430.675000,1456.540000,1482.550000,24.225000,37.560000,56.775000
1424.450000,1456.300000,1489.100000,23.000000,37.940000,58.325000
1425.225000,1456.120000,1488.325000,24.000000,37.940000,58.100000
1426.675000,1455.340000,1489.975000,23.225000,37.940000,57.100000
1422.250000,1453.700000,1480.775000,24.225000,38.200000,59.325000
1426.800000,1454.060000,1481.875000,24.000000,38.220000,58.100000
1423.025000,1454.880000,1479.775000,22.450000,38.220000,58.325000
1425.350000,1455.260000,1476.000000,23.450000,38.240000,59.775000
1427.900000,1453.340000,1484.550000,22.675000,38.840000,58.775000
1428.125000,1453.200000,1481.875000,21.450000,38.900000,57.000000
1426.900000,1453.400000,1479.875000,21.675000,39.420000,57.775000
1431.000000,1452.040000,1476.550000,21.675000,39.800000,59.775000
1426.675000,1450.340000,1476.000000,22.450000,40.040000,60.550000
1424.450000,1450.720000,1476.000000,22.675000,40.220000,61.325000
1418.225000,1451.300000,1476.100000,21.450000,40.160000,61.325000
1417.575000,1452.400000,1473.550000,22.000000,40.560000,62.775000
