788 17 805 0.1388
797 17 814 0.1388
807 17 824 0.1388
822 17 839 0.1388
824 17 841 0.1388
815 17 832 0.1388
812 18 830 0.1388
815 18 833 0.1388
818 17 835 0.1388
826 15 841 0.1388
826 13 839 0.1388
822 12 834 0.1388
825 12 837 0.1388
826 11 837 0.1388
822 11 833 0.1388
829 11 840 0.1388
827 12 839 0.1388
824 11 835 0.1388
825 11 836 0.1388
825 11 836 0.1388
822 14 836 0.1388
835 13 848 0.1388
835 16 851 0.1388
848 15 863 0.1388
836 15 851 0.1388
832 15 847 0.1388
819 14 833 0.1388
816 14 830 0.1388
823 13 836 0.1388
826 13 839 0.1388
822 12 834 0.1388
810 15 825 0.1388
807 13 820 0.1388
808 13 821 0.1388
814 15 829 0.1388
810 15 825 0.1388
807 16 823 0.1388
804 16 820 0.1388
812 16 828 0.1388
821 16 837 0.1388
818 15 833 0.1388
817 14 831 0.1388
828 14 842 0.1388
823 15 838 0.1388
823 15 838 0.1388
828 15 843 0.1388
827 15 842 0.1388
829 15 844 0.1388
827 16 843 0.1388
825 16 841 0.1388
820 17 837 0.1388
821 17 838 0.1388
827 17 844 0.1388
835 17 852 0.1388
827 17 844 0.1388
827 17 844 0.1388
821 17 838 0.1388
823 17 840 0.1388
814 17 831 0.1388
816 17 833 0.1388
817 15 832 0.1388
817 15 832 0.1388
815 15 830 0.1388
818 15 833 0.1388
820 15 835 0.1388
821 15 836 0.1388
832 16 848 0.1388
837 14 851 0.1388
826 14 840 0.1388
833 14 847 0.1388
833 14 847 0.1388
837 16 853 0.1388
840 18 858 0.1388
837 18 855 0.1388
831 18 849 0.1388
827 18 845 0.1388
823 19 842 0.1388
826 16 842 0.1388
827 16 843 0.1388
832 15 847 0.1388
825 14 839 0.1388
830 15 845 0.1388
817 11 828 0.1388
834 13 847 0.1388
842 12 854 0.1388
842 12 854 0.1388
838 12 850 0.1388
825 13 838 0.1388
830 13 843 0.1388
827 13 840 0.1388
827 15 842 0.1388
829 15 844 0.1388
834 15 849 0.1388
825 13 838 0.1388
819 13 832 0.1388
820 13 833 0.1388
833 11 844 0.1388
825 10 835 0.1388
823 9 832 0.1388
811 10 821 0.1388
822 10 832 0.1388
824 11 835 0.1388
835 12 847 0.1388
829 12 841 0.1388
832 12 844 0.1388
830 12 842 0.1388
829 11 840 0.1388
846 12 858 0.1388
838 12 850 0.1388
825 12 837 0.1388
839 12 851 0.1388
844 12 856 0.1388
843 11 854 0.1388
838 11 849 0.1388
828 11 839 0.1388
822 10 832 0.1388
831 10 841 0.1388
822 11 833 0.1388
826 11 837 0.1388
822 11 833 0.1388
829 11 840 0.1388
831 11 842 0.1388
825 11 836 0.1388
829 10 839 0.1388
831 10 841 0.1388
828 9 837 0.1388
823 9 832 0.1388
824 9 833 0.1388
820 8 828 0.1388
825 8 833 0.1388
829 8 837 0.1388
822 8 830 0.1388
818 8 826 0.1388
826 7 833 0.1388
818 7 825 0.1388
834 5 839 0.1388
838 5 843 0.1388
838 6 844 0.1388
834 7 841 0.1388
831 9 840 0.1388
838 9 847 0.1388
833 9 842 0.1388
839 9 848 0.1388
831 9 840 0.1388
827 9 836 0.1388
837 9 846 0.1388
831 8 839 0.1388
819 8 827 0.1388
818 8 826 0.1388
826 7 833 0.1388
832 9 841 0.1388
829 9 838 0.1388
824 9 833 0.1388
822 10 832 0.1388
824 12 836 0.1388
825 12 837 0.1388
826 13 839 0.1388
826 15 841 0.1388
828 15 843 0.1388
828 14 842 0.1388
824 14 838 0.1388
817 13 830 0.1388
821 12 833 0.1388
833 12 845 0.1388
832 10 842 0.1388
837 13 850 0.1388
839 13 852 0.1388
829 13 842 0.1388
825 13 838 0.1388
821 12 833 0.1388
824 12 836 0.1388
821 13 834 0.1388
821 12 833 0.1388
811 14 825 0.1388
818 13 831 0.1388
803 13 816 0.1388
811 14 825 0.1388
816 14 830 0.1388
821 14 835 0.1388
823 14 837 0.1388
818 14 832 0.1388
819 14 833 0.1388
825 14 839 0.1388
819 14 833 0.1388
824 13 837 0.1388
833 15 848 0.1388
824 15 839 0.1388
824 14 838 0.1388
829 15 844 0.1388
834 14 848 0.1388
824 14 838 0.1388
832 14 846 0.1388
824 13 837 0.1388
824 13 837 0.1388
815 11 826 0.1388
812 12 824 0.1388
811 14 825 0.1388
815 13 828 0.1388
821 13 834 0.1388
825 13 838 0.1388
823 13 836 0.1388
818 14 832 0.1388
820 14 834 0.1388
820 14 834 0.1388
824 14 838 0.1388
826 12 838 0.1388
824 12 836 0.1388
836 12 848 0.1388
830 12 842 0.1388
817 12 829 0.1388
815 11 826 0.1388
824 12 836 0.1388
824 12 836 0.1388
821 12 833 0.1388
823 13 836 0.1388
819 13 832 0.1388
810 14 824 0.1388
804 14 818 0.1388
811 16 827 0.1388
813 15 828 0.1388
805 15 820 0.1388
818 16 834 0.1388
821 16 837 0.1388
826 18 844 0.1388
822 17 839 0.1388
822 18 840 0.1388
828 18 846 0.1388
835 18 853 0.1388
829 17 846 0.1388
824 17 841 0.1388
823 19 842 0.1388
817 19 836 0.1388
827 19 846 0.1388
825 19 844 0.1388
828 19 847 0.1388
831 19 850 0.1388
826 20 846 0.1388
829 17 846 0.1388
832 18 850 0.1388
830 17 847 0.1388
836 16 852 0.1388
838 14 852 0.1388
822 13 835 0.1388
822 13 835 0.1388
818 13 831 0.1388
818 13 831 0.1388
822 13 835 0.1388
815 13 828 0.1388
812 13 825 0.1388
815 11 826 0.1388
817 11 828 0.1388
812 9 821 0.1388
814 10 824 0.1388
824 9 833 0.1388
832 9 841 0.1388
841 9 850 0.1388
844 9 853 0.1388
839 8 847 0.1388
832 8 840 0.1388
826 8 834 0.1388
821 8 829 0.1388
814 8 822 0.1388
822 8 830 0.1388
839 8 847 0.1388
834 7 841 0.1388
835 8 843 0.1388
839 9 848 0.1388
830 11 841 0.1388
829 10 839 0.1388
831 10 841 0.1388
839 8 847 0.1388
840 10 850 0.1388
837 10 847 0.1388
844 10 854 0.1388
835 10 845 0.1388
833 10 843 0.1388
843 11 854 0.1388
843 12 855 0.1388
835 12 847 0.1388
829 12 841 0.1388
836 11 847 0.1388
827 11 838 0.1388
827 11 838 0.1388
819 11 830 0.1388
826 12 838 0.1388
821 12 833 0.1388
826 13 839 0.1388
824 13 837 0.1388
829 12 841 0.1388
827 13 840 0.1388
816 11 827 0.1388
829 11 840 0.1388
825 11 836 0.1388
824 12 836 0.1388
829 13 842 0.1388
826 13 839 0.1388
828 13 841 0.1388
835 12 847 0.1388
838 12 850 0.1388
825 12 837 0.1388
823 12 835 0.1388
826 12 838 0.1388
823 13 836 0.1388
837 14 851 0.1388
833 14 847 0.1388
